CAS Number;Chemical Name;SMILES;Species Scientific Name;Species Common Name;Species Sub Phylum;Effect;Organism Lifestage;Exposure Duration Mean (Days);Conc 1 Mean (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Units (Standardized);log_Conc;Es tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0138;;AI mg/L;-1.8601209135987635;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.02;>;AI mg/L;-1.6989700043360187;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0142;;AI mg/L;-1.8477116556169435;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0099;;AI mg/L;-2.00436480540245;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0124;;AI mg/L;-1.9065783148377649;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0132;;AI mg/L;-1.8794260687941502;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0199;;AI mg/L;-1.7011469235902934;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0074;;AI mg/L;-2.1307682802690238;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.04;>;AI mg/L;-1.3979400086720375;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.056;;AI mg/L;-1.2518119729937995;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.029;;AI mg/L;-1.537602002101044;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.026;;AI mg/L;-1.585026652029182;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.078;;AI mg/L;-1.1079053973095196;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.027;;AI mg/L;-1.5686362358410126;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0155;;AI mg/L;-1.8096683018297086;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0185;;AI mg/L;-1.7328282715969863;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0167;;AI mg/L;-1.7772835288524167;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.058;;AI mg/L;-1.2365720064370627;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0246;;AI mg/L;-1.609064892896621;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.032;;AI mg/L;-1.494850021680094;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.019;;AI mg/L;-1.7212463990471711;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0085;;AI mg/L;-2.070581074285707;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.019;;AI mg/L;-1.7212463990471711;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.0176;;AI mg/L;-1.75448733218585;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.026;;AI mg/L;-1.585026652029182;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.019;;AI mg/L;-1.7212463990471711;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.032;;AI mg/L;-1.494850021680094;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.045;;AI mg/L;-1.3467874862246563;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.034;;AI mg/L;-1.4685210829577449;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.026;;AI mg/L;-1.585026652029182;Tóxico
50-29-3;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;0.068;;AI mg/L;-1.1674910872937636;Tóxico
55-18-5;N-Ethyl-N-nitrosoethanamine;CCN(CC)N=O;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;775.0;;AI mg/L;2.88930170250631;No tóxico
57-55-6;1,2-Propanediol;CC(O)CO;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;62000.0;>;AI mg/L;4.7923916894982534;No tóxico
57-55-6;1,2-Propanediol;CC(O)CO;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;710.0;;AI mg/L;2.8512583487190755;No tóxico
57-55-6;1,2-Propanediol;CC(O)CO;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;55770.0;;AI mg/L;4.746400644491561;No tóxico
57-55-6;1,2-Propanediol;CC(O)CO;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;790.0;;AI mg/L;2.8976270912904414;No tóxico
57-55-6;1,2-Propanediol;CC(O)CO;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;34060.0;;AI mg/L;4.532244643626583;No tóxico
62-75-9;N-Methyl-N-nitrosomethanamine;CN(C)N=O;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;940.0;;AI mg/L;2.9731278535996988;No tóxico
72-54-8;1,1'-(2,2-Dichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;4.4;;AI mg/L;0.6434526764861874;No tóxico
72-54-8;1,1'-(2,2-Dichloroethylidene)bis[4-chlorobenzene];Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;8.1;;AI mg/L;0.9084850188786497;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;14.0;;AI mg/L;1.146128035678238;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;35.0;;AI mg/L;1.5440680443502757;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;14.0;;AI mg/L;1.146128035678238;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;34.0;;AI mg/L;1.5314789170422551;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.014;;AI mg/L;-1.853871964321762;Tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;0.0084;;AI mg/L;-2.0757207139381184;Tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;18.1;;AI mg/L;1.2576785748691846;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;21.5;;AI mg/L;1.3324384599156054;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;34.3;;AI mg/L;1.5352941200427705;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;14.3;;AI mg/L;1.1553360374650619;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;32.7;;AI mg/L;1.5145477526602862;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;16.7;;AI mg/L;1.2227164711475833;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;4.2;;AI mg/L;0.6232492903979004;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;14.8;;AI mg/L;1.1702617153949575;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;5.2;;AI mg/L;0.7160033436347992;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;3.5;;AI mg/L;0.5440680443502757;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;33.5;;AI mg/L;1.5250448070368452;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;10.1;;AI mg/L;1.0043213737826426;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;8.1;;AI mg/L;0.9084850188786497;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;11.1;;AI mg/L;1.0453229787866574;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;2.6;;AI mg/L;0.414973347970818;No tóxico
107-13-1;2-Propenenitrile;C=CC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;30;6.9;;AI mg/L;0.8388490907372553;No tóxico
109-75-1;3-Butenenitrile;C=CCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
109-75-1;3-Butenenitrile;C=CCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;182.0;;AI mg/L;2.2600713879850747;No tóxico
109-75-1;3-Butenenitrile;C=CCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;200.0;~;AI mg/L;2.3010299956639813;No tóxico
109-75-1;3-Butenenitrile;C=CCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;182.0;;AI mg/L;2.2600713879850747;No tóxico
109-75-1;3-Butenenitrile;C=CCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
109-75-1;3-Butenenitrile;C=CCC#N;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;2.4;;AI mg/L;0.38021124171160603;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;4.2;;AI mg/L;0.6232492903979004;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;2.1;;AI mg/L;0.3222192947339193;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;2.0;;AI mg/L;0.3010299956639812;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;2.9;;AI mg/L;0.4623979978989561;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;3.0;;AI mg/L;0.47712125471966244;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;2.66;;AI mg/L;0.424881636631067;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;2.4;;AI mg/L;0.38021124171160603;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.2;;AI mg/L;0.07918124604762482;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;2.4;;AI mg/L;0.38021124171160603;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;4;2.709699076;;AI mg/L;0.43292106324000246;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;10;2.198649376;;AI mg/L;0.34215597687805427;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;2.4;;AI mg/L;0.38021124171160603;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;3.1;;AI mg/L;0.4913616938342727;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.6;;AI mg/L;0.2041199826559248;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;2.58;;AI mg/L;0.41161970596323016;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;3.0;;AI mg/L;0.47712125471966244;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;3.2;>;AI mg/L;0.505149978319906;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;16;3.7;;AI mg/L;0.568201724066995;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;16;5.9;;AI mg/L;0.7708520116421442;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;16;5.9;;AI mg/L;0.7708520116421442;No tóxico
118-96-7;2-Methyl-1,3,5-trinitrobenzene;Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;1.2;;AI mg/L;0.07918124604762482;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;11.0;;AI mg/L;1.0413926851582251;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;10.0;;AI mg/L;1.0;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;18.0;;AI mg/L;1.255272505103306;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;10.0;>;AI mg/L;1.0;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;;;AI mg/L;;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;4.5;;AI mg/L;0.6532125137753437;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;32.0;>;AI mg/L;1.505149978319906;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;12.7;;AI mg/L;1.1038037209559568;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Egg;NR;100.0;>;AI mg/L;2.0;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;5.8;;AI mg/L;0.7634279935629372;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;43.0;;AI mg/L;1.6334684555795864;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;6.6;;AI mg/L;0.8195439355418687;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;16.0;;AI mg/L;1.2041199826559248;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;16.0;;AI mg/L;1.2041199826559248;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;5.2;;AI mg/L;0.7160033436347992;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;11.0;;AI mg/L;1.0413926851582251;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;5.8;;AI mg/L;0.7634279935629372;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;100.0;>;AI mg/L;2.0;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;11.0;;AI mg/L;1.0413926851582251;No tóxico
121-82-4;Hexahydro-1,3,5-trinitro-1,3,5-triazine;O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;3.8;;AI mg/L;0.5797835966168101;No tóxico
